1.145400000000000000e+04,1.080000000000000000e+02,4.800000000000000000e+01,5.400000000000000000e+01,5.000000000000000000e+00,4.600000000000000000e+01,1.050000000000000000e+02
5.271000000000000000e+03,1.140000000000000000e+02,4.300000000000000000e+01,4.000000000000000000e+01,9.000000000000000000e+00,5.500000000000000000e+01,1.030000000000000000e+02
1.051700000000000000e+04,1.180000000000000000e+02,5.300000000000000000e+01,6.500000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+01,1.130000000000000000e+02
3.469000000000000000e+03,1.090000000000000000e+02,5.900000000000000000e+01,5.400000000000000000e+01,1.500000000000000000e+01,5.200000000000000000e+01,1.030000000000000000e+02
8.527000000000000000e+03,1.170000000000000000e+02,5.200000000000000000e+01,6.300000000000000000e+01,1.000000000000000000e+01,6.000000000000000000e+01,1.090000000000000000e+02
4.145000000000000000e+03,1.070000000000000000e+02,4.500000000000000000e+01,6.300000000000000000e+01,1.000000000000000000e+01,5.800000000000000000e+01,1.050000000000000000e+02
1.430400000000000000e+04,1.000000000000000000e+02,4.400000000000000000e+01,6.200000000000000000e+01,1.000000000000000000e+01,6.300000000000000000e+01,1.110000000000000000e+02
1.635000000000000000e+03,1.040000000000000000e+02,4.100000000000000000e+01,7.800000000000000000e+01,1.200000000000000000e+01,6.200000000000000000e+01,7.500000000000000000e+01
1.423800000000000000e+04,1.180000000000000000e+02,3.800000000000000000e+01,6.000000000000000000e+01,8.000000000000000000e+00,6.400000000000000000e+01,9.800000000000000000e+01
1.070800000000000000e+04,1.120000000000000000e+02,5.500000000000000000e+01,7.100000000000000000e+01,1.700000000000000000e+01,6.300000000000000000e+01,1.140000000000000000e+02
1.311800000000000000e+04,1.100000000000000000e+01,6.900000000000000000e+01,6.500000000000000000e+01,1.800000000000000000e+01,7.000000000000000000e+01,1.050000000000000000e+02
8.435000000000000000e+03,1.180000000000000000e+02,5.300000000000000000e+01,3.800000000000000000e+01,9.000000000000000000e+00,5.900000000000000000e+01,1.110000000000000000e+02
7.663000000000000000e+03,1.100000000000000000e+02,4.100000000000000000e+01,5.600000000000000000e+01,1.500000000000000000e+01,5.800000000000000000e+01,1.030000000000000000e+02
1.194000000000000000e+04,1.160000000000000000e+02,6.800000000000000000e+01,6.200000000000000000e+01,1.700000000000000000e+01,6.000000000000000000e+01,1.040000000000000000e+02
1.491000000000000000e+04,1.210000000000000000e+02,5.600000000000000000e+01,7.500000000000000000e+01,2.200000000000000000e+01,6.500000000000000000e+01,9.700000000000000000e+01
5.793000000000000000e+03,1.120000000000000000e+02,6.500000000000000000e+01,6.400000000000000000e+01,1.100000000000000000e+01,5.100000000000000000e+01,1.010000000000000000e+02
9.920000000000000000e+03,1.080000000000000000e+02,5.700000000000000000e+01,6.900000000000000000e+01,1.100000000000000000e+01,5.800000000000000000e+01,1.030000000000000000e+02
1.136300000000000000e+04,1.120000000000000000e+02,6.300000000000000000e+01,6.300000000000000000e+01,2.400000000000000000e+01,6.400000000000000000e+01,1.070000000000000000e+02
1.853000000000000000e+03,9.000000000000000000e+01,4.700000000000000000e+01,4.900000000000000000e+01,1.700000000000000000e+01,5.200000000000000000e+01,9.600000000000000000e+01
7.519000000000000000e+03,1.100000000000000000e+02,5.400000000000000000e+01,6.600000000000000000e+01,1.200000000000000000e+01,5.200000000000000000e+01,1.050000000000000000e+02
2.570000000000000000e+03,1.020000000000000000e+02,4.100000000000000000e+01,6.600000000000000000e+01,1.200000000000000000e+01,6.100000000000000000e+01,8.800000000000000000e+01
1.552900000000000000e+04,1.180000000000000000e+02,5.700000000000000000e+01,6.400000000000000000e+01,1.000000000000000000e+01,4.800000000000000000e+01,1.070000000000000000e+02
6.236000000000000000e+03,1.170000000000000000e+02,6.900000000000000000e+01,6.900000000000000000e+01,1.300000000000000000e+01,5.000000000000000000e+01,9.800000000000000000e+01
5.035000000000000000e+03,1.180000000000000000e+02,7.800000000000000000e+01,1.060000000000000000e+02,4.200000000000000000e+01,6.100000000000000000e+01,1.030000000000000000e+02
8.475000000000000000e+03,1.180000000000000000e+02,5.100000000000000000e+01,6.800000000000000000e+01,9.000000000000000000e+00,6.100000000000000000e+01,1.120000000000000000e+02
1.662000000000000000e+03,9.800000000000000000e+01,6.800000000000000000e+01,5.900000000000000000e+01,4.100000000000000000e+01,5.000000000000000000e+01,1.100000000000000000e+02
6.629000000000000000e+03,1.040000000000000000e+02,6.500000000000000000e+01,6.600000000000000000e+01,1.900000000000000000e+01,4.400000000000000000e+01,1.200000000000000000e+02
6.407000000000000000e+03,1.500000000000000000e+01,7.100000000000000000e+01,6.200000000000000000e+01,1.300000000000000000e+01,7.100000000000000000e+01,1.100000000000000000e+02
1.311600000000000000e+04,1.100000000000000000e+02,4.600000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+00,6.400000000000000000e+01,1.000000000000000000e+02
8.104000000000000000e+03,1.130000000000000000e+02,5.000000000000000000e+01,6.400000000000000000e+01,2.100000000000000000e+01,5.700000000000000000e+01,1.080000000000000000e+02
8.387000000000000000e+03,1.120000000000000000e+02,8.100000000000000000e+01,9.200000000000000000e+01,1.100000000000000000e+01,3.000000000000000000e+01,1.070000000000000000e+02
1.106600000000000000e+04,1.220000000000000000e+02,7.200000000000000000e+01,7.000000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+01,1.050000000000000000e+02
1.511500000000000000e+04,1.110000000000000000e+02,4.700000000000000000e+01,6.300000000000000000e+01,1.000000000000000000e+01,5.600000000000000000e+01,9.400000000000000000e+01
8.078000000000000000e+03,1.180000000000000000e+02,5.100000000000000000e+01,6.400000000000000000e+01,2.300000000000000000e+01,6.400000000000000000e+01,1.100000000000000000e+02
9.689000000000000000e+03,1.240000000000000000e+02,5.200000000000000000e+01,7.600000000000000000e+01,1.100000000000000000e+01,6.200000000000000000e+01,9.700000000000000000e+01
4.210000000000000000e+03,9.400000000000000000e+01,4.100000000000000000e+01,7.600000000000000000e+01,1.700000000000000000e+01,6.000000000000000000e+01,9.100000000000000000e+01
1.935000000000000000e+03,1.080000000000000000e+02,4.000000000000000000e+01,6.400000000000000000e+01,1.100000000000000000e+01,5.800000000000000000e+01,9.500000000000000000e+01
6.086000000000000000e+03,1.140000000000000000e+02,5.900000000000000000e+01,5.700000000000000000e+01,1.300000000000000000e+01,5.400000000000000000e+01,1.090000000000000000e+02
7.903000000000000000e+03,1.140000000000000000e+02,4.900000000000000000e+01,6.000000000000000000e+01,1.400000000000000000e+01,5.100000000000000000e+01,1.000000000000000000e+02
8.734000000000000000e+03,1.040000000000000000e+02,3.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+01,5.500000000000000000e+01,8.900000000000000000e+01
1.418000000000000000e+03,7.600000000000000000e+01,1.070000000000000000e+02,8.000000000000000000e+01,7.300000000000000000e+01,1.060000000000000000e+02,1.180000000000000000e+02
9.959000000000000000e+03,1.240000000000000000e+02,6.300000000000000000e+01,8.000000000000000000e+01,1.400000000000000000e+01,6.400000000000000000e+01,1.060000000000000000e+02
3.510000000000000000e+03,1.200000000000000000e+02,5.200000000000000000e+01,6.200000000000000000e+01,1.700000000000000000e+01,5.600000000000000000e+01,1.090000000000000000e+02
7.166000000000000000e+03,1.150000000000000000e+02,6.300000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+00,5.300000000000000000e+01,1.060000000000000000e+02
3.714000000000000000e+03,1.030000000000000000e+02,6.700000000000000000e+01,5.800000000000000000e+01,2.700000000000000000e+01,5.300000000000000000e+01,1.140000000000000000e+02
6.718000000000000000e+03,1.100000000000000000e+02,5.300000000000000000e+01,5.200000000000000000e+01,1.400000000000000000e+01,5.300000000000000000e+01,1.090000000000000000e+02
1.239100000000000000e+04,1.180000000000000000e+02,6.300000000000000000e+01,6.200000000000000000e+01,1.300000000000000000e+01,5.000000000000000000e+01,1.140000000000000000e+02
1.022000000000000000e+04,1.220000000000000000e+02,6.100000000000000000e+01,7.000000000000000000e+01,9.000000000000000000e+00,4.100000000000000000e+01,1.110000000000000000e+02
1.190800000000000000e+04,1.190000000000000000e+02,5.300000000000000000e+01,5.600000000000000000e+01,7.000000000000000000e+00,6.200000000000000000e+01,1.120000000000000000e+02
1.435300000000000000e+04,1.200000000000000000e+02,4.900000000000000000e+01,5.300000000000000000e+01,1.700000000000000000e+01,6.700000000000000000e+01,9.000000000000000000e+01
3.817000000000000000e+03,1.070000000000000000e+02,5.400000000000000000e+01,6.500000000000000000e+01,1.500000000000000000e+01,4.900000000000000000e+01,9.300000000000000000e+01
1.378300000000000000e+04,1.140000000000000000e+02,6.100000000000000000e+01,6.000000000000000000e+01,2.100000000000000000e+01,5.200000000000000000e+01,1.140000000000000000e+02
6.545000000000000000e+03,1.160000000000000000e+02,5.600000000000000000e+01,6.500000000000000000e+01,1.600000000000000000e+01,5.300000000000000000e+01,9.800000000000000000e+01
1.101500000000000000e+04,1.150000000000000000e+02,5.300000000000000000e+01,6.300000000000000000e+01,1.300000000000000000e+01,5.100000000000000000e+01,9.400000000000000000e+01
1.161900000000000000e+04,1.200000000000000000e+02,4.800000000000000000e+01,8.200000000000000000e+01,1.000000000000000000e+01,5.800000000000000000e+01,1.140000000000000000e+02
1.027200000000000000e+04,1.080000000000000000e+02,5.200000000000000000e+01,6.400000000000000000e+01,7.000000000000000000e+00,5.100000000000000000e+01,1.100000000000000000e+02
3.192000000000000000e+03,1.020000000000000000e+02,4.400000000000000000e+01,5.900000000000000000e+01,1.500000000000000000e+01,5.600000000000000000e+01,1.030000000000000000e+02
8.558000000000000000e+03,1.100000000000000000e+02,4.900000000000000000e+01,6.300000000000000000e+01,1.500000000000000000e+01,6.800000000000000000e+01,1.140000000000000000e+02
3.161000000000000000e+03,1.080000000000000000e+02,4.900000000000000000e+01,6.200000000000000000e+01,9.000000000000000000e+00,5.800000000000000000e+01,9.100000000000000000e+01
4.721000000000000000e+03,1.150000000000000000e+02,5.100000000000000000e+01,7.200000000000000000e+01,1.900000000000000000e+01,6.200000000000000000e+01,9.100000000000000000e+01
2.297000000000000000e+03,1.120000000000000000e+02,4.900000000000000000e+01,5.600000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+01,1.170000000000000000e+02
4.913000000000000000e+03,1.170000000000000000e+02,5.300000000000000000e+01,6.700000000000000000e+01,1.400000000000000000e+01,4.800000000000000000e+01,1.010000000000000000e+02
8.400000000000000000e+03,1.180000000000000000e+02,6.300000000000000000e+01,6.300000000000000000e+01,5.000000000000000000e+00,5.600000000000000000e+01,1.010000000000000000e+02
3.601000000000000000e+03,1.170000000000000000e+02,4.800000000000000000e+01,6.200000000000000000e+01,7.000000000000000000e+00,5.900000000000000000e+01,1.110000000000000000e+02
1.341400000000000000e+04,1.150000000000000000e+02,6.600000000000000000e+01,7.400000000000000000e+01,2.100000000000000000e+01,5.200000000000000000e+01,1.120000000000000000e+02
1.546400000000000000e+04,1.140000000000000000e+02,4.700000000000000000e+01,5.600000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+01,1.130000000000000000e+02
1.318900000000000000e+04,1.220000000000000000e+02,5.500000000000000000e+01,6.400000000000000000e+01,9.000000000000000000e+00,6.100000000000000000e+01,1.070000000000000000e+02
1.297300000000000000e+04,1.010000000000000000e+02,4.400000000000000000e+01,5.600000000000000000e+01,1.200000000000000000e+01,4.600000000000000000e+01,9.700000000000000000e+01
1.047200000000000000e+04,1.220000000000000000e+02,6.200000000000000000e+01,5.700000000000000000e+01,1.100000000000000000e+01,5.100000000000000000e+01,1.130000000000000000e+02
1.374800000000000000e+04,1.220000000000000000e+02,5.100000000000000000e+01,6.600000000000000000e+01,7.000000000000000000e+00,4.600000000000000000e+01,1.090000000000000000e+02
1.395600000000000000e+04,1.210000000000000000e+02,6.000000000000000000e+01,6.800000000000000000e+01,9.000000000000000000e+00,5.800000000000000000e+01,1.120000000000000000e+02
8.235000000000000000e+03,1.100000000000000000e+02,6.100000000000000000e+01,6.300000000000000000e+01,2.100000000000000000e+01,5.000000000000000000e+01,9.900000000000000000e+01
1.131700000000000000e+04,1.140000000000000000e+02,5.000000000000000000e+01,5.700000000000000000e+01,1.700000000000000000e+01,5.500000000000000000e+01,9.500000000000000000e+01
9.060000000000000000e+03,1.120000000000000000e+02,5.900000000000000000e+01,6.700000000000000000e+01,1.800000000000000000e+01,6.000000000000000000e+01,1.230000000000000000e+02
2.731000000000000000e+03,2.200000000000000000e+01,5.300000000000000000e+01,6.200000000000000000e+01,8.000000000000000000e+00,6.800000000000000000e+01,1.060000000000000000e+02
1.113700000000000000e+04,1.160000000000000000e+02,5.800000000000000000e+01,6.100000000000000000e+01,4.000000000000000000e+00,5.500000000000000000e+01,1.030000000000000000e+02
1.206300000000000000e+04,1.180000000000000000e+02,4.700000000000000000e+01,6.400000000000000000e+01,1.100000000000000000e+01,5.300000000000000000e+01,1.010000000000000000e+02
6.524000000000000000e+03,9.600000000000000000e+01,6.100000000000000000e+01,6.000000000000000000e+01,2.500000000000000000e+01,5.900000000000000000e+01,1.060000000000000000e+02
1.102500000000000000e+04,1.110000000000000000e+02,5.500000000000000000e+01,6.600000000000000000e+01,2.100000000000000000e+01,6.300000000000000000e+01,1.070000000000000000e+02
5.664000000000000000e+03,1.160000000000000000e+02,5.400000000000000000e+01,6.000000000000000000e+01,9.000000000000000000e+00,5.300000000000000000e+01,1.110000000000000000e+02
7.868000000000000000e+03,1.210000000000000000e+02,5.300000000000000000e+01,5.700000000000000000e+01,7.000000000000000000e+00,5.800000000000000000e+01,9.500000000000000000e+01
1.103200000000000000e+04,1.150000000000000000e+02,4.400000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+00,5.300000000000000000e+01,8.500000000000000000e+01
1.086300000000000000e+04,1.160000000000000000e+02,5.800000000000000000e+01,7.200000000000000000e+01,1.300000000000000000e+01,5.300000000000000000e+01,1.070000000000000000e+02
1.029600000000000000e+04,1.150000000000000000e+02,5.600000000000000000e+01,6.600000000000000000e+01,1.500000000000000000e+01,5.800000000000000000e+01,1.130000000000000000e+02
1.424500000000000000e+04,1.210000000000000000e+02,5.900000000000000000e+01,6.200000000000000000e+01,2.100000000000000000e+01,6.200000000000000000e+01,1.070000000000000000e+02
1.409600000000000000e+04,1.170000000000000000e+02,5.500000000000000000e+01,6.200000000000000000e+01,2.100000000000000000e+01,7.200000000000000000e+01,1.110000000000000000e+02
1.102900000000000000e+04,1.130000000000000000e+02,5.900000000000000000e+01,6.000000000000000000e+01,9.000000000000000000e+00,5.000000000000000000e+01,9.700000000000000000e+01
1.544400000000000000e+04,1.140000000000000000e+02,6.500000000000000000e+01,6.000000000000000000e+01,2.100000000000000000e+01,5.900000000000000000e+01,1.070000000000000000e+02
6.233000000000000000e+03,1.150000000000000000e+02,6.300000000000000000e+01,7.100000000000000000e+01,3.000000000000000000e+01,5.400000000000000000e+01,1.050000000000000000e+02
1.494900000000000000e+04,1.140000000000000000e+02,5.200000000000000000e+01,6.000000000000000000e+01,7.000000000000000000e+00,5.600000000000000000e+01,1.050000000000000000e+02
5.537000000000000000e+03,1.180000000000000000e+02,6.000000000000000000e+01,5.300000000000000000e+01,3.000000000000000000e+00,5.600000000000000000e+01,1.080000000000000000e+02
1.009700000000000000e+04,1.060000000000000000e+02,3.500000000000000000e+01,5.300000000000000000e+01,9.000000000000000000e+00,6.700000000000000000e+01,1.010000000000000000e+02
5.740000000000000000e+03,1.230000000000000000e+02,5.100000000000000000e+01,6.800000000000000000e+01,6.000000000000000000e+00,3.800000000000000000e+01,1.010000000000000000e+02
4.792000000000000000e+03,1.160000000000000000e+02,3.700000000000000000e+01,8.900000000000000000e+01,8.000000000000000000e+00,7.800000000000000000e+01,1.030000000000000000e+02
8.905000000000000000e+03,1.120000000000000000e+02,5.300000000000000000e+01,6.000000000000000000e+01,1.700000000000000000e+01,5.900000000000000000e+01,1.070000000000000000e+02
6.446000000000000000e+03,1.180000000000000000e+02,5.000000000000000000e+01,5.600000000000000000e+01,1.600000000000000000e+01,5.900000000000000000e+01,1.060000000000000000e+02
4.647000000000000000e+03,1.200000000000000000e+02,4.300000000000000000e+01,6.100000000000000000e+01,4.000000000000000000e+00,5.900000000000000000e+01,1.050000000000000000e+02
6.661000000000000000e+03,1.160000000000000000e+02,4.500000000000000000e+01,5.500000000000000000e+01,9.000000000000000000e+00,5.700000000000000000e+01,9.900000000000000000e+01
3.695000000000000000e+03,1.150000000000000000e+02,5.600000000000000000e+01,5.800000000000000000e+01,1.100000000000000000e+01,6.400000000000000000e+01,9.900000000000000000e+01
1.230000000000000000e+04,1.140000000000000000e+02,5.600000000000000000e+01,6.100000000000000000e+01,1.500000000000000000e+01,6.000000000000000000e+01,1.010000000000000000e+02
2.180000000000000000e+03,1.040000000000000000e+02,6.100000000000000000e+01,5.000000000000000000e+01,4.000000000000000000e+01,6.600000000000000000e+01,1.030000000000000000e+02
4.246000000000000000e+03,1.100000000000000000e+02,4.800000000000000000e+01,5.400000000000000000e+01,7.000000000000000000e+00,5.300000000000000000e+01,1.080000000000000000e+02
1.289400000000000000e+04,1.070000000000000000e+02,3.800000000000000000e+01,7.200000000000000000e+01,5.000000000000000000e+00,6.500000000000000000e+01,9.000000000000000000e+01
7.493000000000000000e+03,6.000000000000000000e+01,1.400000000000000000e+01,3.000000000000000000e+01,5.700000000000000000e+01,1.140000000000000000e+02,6.600000000000000000e+01
4.134000000000000000e+03,1.140000000000000000e+02,5.700000000000000000e+01,7.000000000000000000e+01,2.300000000000000000e+01,6.400000000000000000e+01,1.090000000000000000e+02
5.809000000000000000e+03,1.040000000000000000e+02,4.900000000000000000e+01,6.600000000000000000e+01,1.300000000000000000e+01,5.600000000000000000e+01,9.400000000000000000e+01
1.441600000000000000e+04,1.100000000000000000e+02,4.900000000000000000e+01,5.600000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+01,1.080000000000000000e+02
3.367000000000000000e+03,1.120000000000000000e+02,4.400000000000000000e+01,6.200000000000000000e+01,9.000000000000000000e+00,5.800000000000000000e+01,9.700000000000000000e+01
9.311000000000000000e+03,1.040000000000000000e+02,5.300000000000000000e+01,7.400000000000000000e+01,1.600000000000000000e+01,4.900000000000000000e+01,9.300000000000000000e+01
7.647000000000000000e+03,1.100000000000000000e+02,5.200000000000000000e+01,7.000000000000000000e+01,1.400000000000000000e+01,7.300000000000000000e+01,1.070000000000000000e+02
2.172000000000000000e+03,1.160000000000000000e+02,4.200000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+00,5.800000000000000000e+01,1.010000000000000000e+02
1.451500000000000000e+04,1.120000000000000000e+02,5.200000000000000000e+01,5.700000000000000000e+01,1.700000000000000000e+01,6.600000000000000000e+01,1.100000000000000000e+02
1.275600000000000000e+04,1.140000000000000000e+02,6.600000000000000000e+01,6.800000000000000000e+01,8.000000000000000000e+00,4.500000000000000000e+01,1.040000000000000000e+02
1.048800000000000000e+04,1.180000000000000000e+02,3.900000000000000000e+01,6.800000000000000000e+01,9.000000000000000000e+00,6.900000000000000000e+01,1.010000000000000000e+02
4.295000000000000000e+03,1.140000000000000000e+02,4.800000000000000000e+01,5.500000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+01,9.500000000000000000e+01
5.974000000000000000e+03,1.180000000000000000e+02,4.900000000000000000e+01,6.200000000000000000e+01,9.000000000000000000e+00,6.300000000000000000e+01,1.090000000000000000e+02
1.278000000000000000e+04,1.110000000000000000e+02,4.300000000000000000e+01,7.000000000000000000e+01,3.000000000000000000e+00,5.600000000000000000e+01,1.070000000000000000e+02
3.263000000000000000e+03,1.200000000000000000e+02,5.500000000000000000e+01,6.800000000000000000e+01,9.000000000000000000e+00,5.800000000000000000e+01,1.170000000000000000e+02
1.008400000000000000e+04,1.120000000000000000e+02,5.700000000000000000e+01,6.200000000000000000e+01,1.200000000000000000e+01,5.300000000000000000e+01,1.050000000000000000e+02
3.507000000000000000e+03,1.150000000000000000e+02,4.600000000000000000e+01,5.900000000000000000e+01,9.000000000000000000e+00,6.600000000000000000e+01,1.040000000000000000e+02
1.017500000000000000e+04,1.180000000000000000e+02,3.700000000000000000e+01,6.200000000000000000e+01,1.000000000000000000e+00,6.600000000000000000e+01,1.050000000000000000e+02
1.235000000000000000e+04,1.220000000000000000e+02,5.200000000000000000e+01,8.600000000000000000e+01,3.000000000000000000e+00,5.800000000000000000e+01,1.060000000000000000e+02
1.308900000000000000e+04,1.190000000000000000e+02,4.600000000000000000e+01,7.200000000000000000e+01,3.000000000000000000e+00,5.200000000000000000e+01,1.080000000000000000e+02
6.947000000000000000e+03,1.180000000000000000e+02,5.800000000000000000e+01,6.600000000000000000e+01,1.500000000000000000e+01,6.200000000000000000e+01,1.100000000000000000e+02
1.038300000000000000e+04,1.160000000000000000e+02,5.000000000000000000e+01,5.400000000000000000e+01,1.900000000000000000e+01,6.300000000000000000e+01,1.100000000000000000e+02
1.099900000000000000e+04,1.240000000000000000e+02,5.500000000000000000e+01,7.000000000000000000e+01,9.000000000000000000e+00,5.900000000000000000e+01,1.050000000000000000e+02
8.931000000000000000e+03,1.140000000000000000e+02,6.300000000000000000e+01,6.300000000000000000e+01,2.900000000000000000e+01,4.700000000000000000e+01,1.060000000000000000e+02
6.966000000000000000e+03,1.160000000000000000e+02,5.100000000000000000e+01,6.100000000000000000e+01,1.800000000000000000e+01,7.000000000000000000e+01,1.140000000000000000e+02
1.400800000000000000e+04,7.600000000000000000e+01,2.300000000000000000e+01,5.700000000000000000e+01,1.090000000000000000e+02,1.120000000000000000e+02,6.700000000000000000e+01
6.259000000000000000e+03,6.800000000000000000e+01,1.700000000000000000e+01,6.600000000000000000e+01,1.080000000000000000e+02,1.140000000000000000e+02,5.300000000000000000e+01
9.353000000000000000e+03,6.600000000000000000e+01,3.000000000000000000e+00,6.000000000000000000e+01,1.030000000000000000e+02,1.230000000000000000e+02,4.300000000000000000e+01
1.488000000000000000e+04,6.800000000000000000e+01,1.100000000000000000e+01,6.000000000000000000e+01,1.070000000000000000e+02,1.200000000000000000e+02,6.500000000000000000e+01
2.578000000000000000e+03,7.200000000000000000e+01,1.500000000000000000e+01,6.400000000000000000e+01,1.120000000000000000e+02,1.090000000000000000e+02,6.100000000000000000e+01
8.156000000000000000e+03,6.000000000000000000e+01,1.090000000000000000e+02,1.180000000000000000e+02,5.900000000000000000e+01,6.600000000000000000e+01,1.100000000000000000e+01
1.321700000000000000e+04,6.000000000000000000e+01,1.120000000000000000e+02,1.200000000000000000e+02,6.000000000000000000e+01,6.900000000000000000e+01,9.000000000000000000e+00
6.896000000000000000e+03,5.000000000000000000e+01,9.700000000000000000e+01,1.210000000000000000e+02,4.700000000000000000e+01,6.800000000000000000e+01,8.000000000000000000e+00
3.374000000000000000e+03,4.900000000000000000e+01,1.040000000000000000e+02,1.020000000000000000e+02,4.100000000000000000e+01,6.500000000000000000e+01,1.500000000000000000e+01
5.928000000000000000e+03,7.800000000000000000e+01,1.060000000000000000e+02,1.170000000000000000e+02,4.700000000000000000e+01,6.200000000000000000e+01,1.400000000000000000e+01
3.356000000000000000e+03,5.600000000000000000e+01,1.010000000000000000e+02,1.140000000000000000e+02,4.600000000000000000e+01,5.500000000000000000e+01,8.000000000000000000e+00
2.421000000000000000e+03,5.900000000000000000e+01,1.030000000000000000e+02,1.070000000000000000e+02,5.500000000000000000e+01,6.400000000000000000e+01,1.700000000000000000e+01
9.790000000000000000e+03,5.900000000000000000e+01,1.170000000000000000e+02,1.100000000000000000e+02,6.100000000000000000e+01,6.000000000000000000e+01,1.900000000000000000e+01
8.596000000000000000e+03,5.200000000000000000e+01,1.010000000000000000e+02,1.120000000000000000e+02,4.600000000000000000e+01,6.300000000000000000e+01,1.200000000000000000e+01
1.209000000000000000e+04,6.100000000000000000e+01,1.090000000000000000e+02,1.080000000000000000e+02,6.700000000000000000e+01,6.900000000000000000e+01,3.000000000000000000e+01
1.331400000000000000e+04,4.700000000000000000e+01,1.090000000000000000e+02,1.160000000000000000e+02,6.100000000000000000e+01,6.700000000000000000e+01,1.000000000000000000e+01
1.271400000000000000e+04,6.200000000000000000e+01,1.050000000000000000e+02,1.120000000000000000e+02,4.700000000000000000e+01,6.200000000000000000e+01,5.000000000000000000e+00
5.777000000000000000e+03,5.800000000000000000e+01,1.060000000000000000e+02,1.100000000000000000e+02,5.500000000000000000e+01,5.000000000000000000e+01,1.700000000000000000e+01
8.355000000000000000e+03,6.700000000000000000e+01,1.000000000000000000e+02,1.220000000000000000e+02,2.900000000000000000e+01,5.200000000000000000e+01,9.000000000000000000e+00
2.214000000000000000e+03,6.800000000000000000e+01,1.070000000000000000e+02,1.150000000000000000e+02,4.700000000000000000e+01,6.400000000000000000e+01,1.000000000000000000e+01
1.366800000000000000e+04,4.900000000000000000e+01,9.700000000000000000e+01,9.800000000000000000e+01,4.500000000000000000e+01,6.800000000000000000e+01,1.300000000000000000e+01
1.081000000000000000e+04,6.800000000000000000e+01,1.010000000000000000e+02,1.140000000000000000e+02,4.500000000000000000e+01,7.400000000000000000e+01,1.100000000000000000e+01
4.835000000000000000e+03,6.100000000000000000e+01,1.020000000000000000e+02,1.140000000000000000e+02,6.300000000000000000e+01,6.500000000000000000e+01,1.400000000000000000e+01
4.777000000000000000e+03,6.000000000000000000e+01,1.050000000000000000e+02,1.160000000000000000e+02,5.300000000000000000e+01,6.200000000000000000e+01,1.800000000000000000e+01
1.439200000000000000e+04,6.100000000000000000e+01,1.050000000000000000e+02,1.140000000000000000e+02,5.700000000000000000e+01,7.100000000000000000e+01,2.100000000000000000e+01
9.234000000000000000e+03,6.300000000000000000e+01,1.150000000000000000e+02,1.200000000000000000e+02,5.200000000000000000e+01,6.100000000000000000e+01,7.000000000000000000e+00
